Book-name	Author	Publisher	Publish-time	ISBN	img-src	book-introduction	author-introduction	Score	commments	5-stars	4-stars	3-stars	2-stars	1-stars
离散数学及其应用（原书第7版）	KennethH.Rosen	机械工业出版社	2015-1-1	9787111453826	https://img3.doubanio.com/view/subject/l/public/s28001321.jpg	《计算机科学丛书：离散数学及其应用（原书第7版）》是介绍离散数学理论和方法的经典教材，已经成为采用率最高的离散数学教材，被美国众多名校用作教材，获得了极大的成功。中文版也已被国内大学广泛采用为教材。作者参考使用教师和学生的反馈，并结合自身对教育的洞察，对第7版做了大量的改进，使其成为更有效的教学工具。《计算机科学丛书：离散数学及其应用（原书第7版）》可作为1至2个学期的离散数学课入门教材，适用于数学、计算机科学、计算机工程、信息技术等专业的学生。	Kenneth H. Rosen，作为位于新泽西州蒙茅斯县的 AT＆T 实验室杰出技术会员，已经拥有一段很长的职业生涯。目前他在蒙茅斯大学任访问研究教授，为研究生讲授计算机科学课程。	8.2 	142	47.9%	35.9%	12.7%	1.4%	2.1%
黑客	StevenLevy	机械工业出版社华章公司	2011-10-31	9787111358404	https://img3.doubanio.com/view/subject/l/public/s6951030.jpg	黑客文化和伦理的奠基之作，计算机专业人士必读。	NULL	8.3 	883	40.2%	39.6%	17.7%	1.8%	0.7%
Introduction to Linear Algebra	GilbertStrang	Wellesley-Cambridge Press	2016-8-31	9780980232776	https://img9.doubanio.com/view/subject/l/public/s28843516.jpg	NULL	NULL	9.4 	88	85.2%	12.5%	0.0%	2.3%	0.0%
操作系统概念	[美]西尔伯查茨(Silberschatz，A.)	高等教育出版社	2007-3	9787040209280	https://img3.doubanio.com/view/subject/l/public/s26014820.jpg	操作系统概念（第7版 影印版），ISBN：9787040209280，作者：（美）西尔伯查茨 高尔文 加根	NULL	8.9 	175	57.7%	32.6%	9.1%	0.6%	0.0%
社会工程	海德纳吉(ChristopherHadnagy)	人民邮电出版社	2013-12	9787115335388	https://img3.doubanio.com/view/subject/l/public/s27273253.jpg	本书首次从技术层面剖析和解密社会工程手法，从攻击者的视角详细介绍了社会工程的所有方面，包括诱导、伪装、心理影响和人际操纵等，并通过凯文 · 米特尼克等社会工程大师的真实故事和案例加以阐释，探讨了社会工程的奥秘。主要内容包括黑客、间谍和骗子所使用的欺骗手法，以及防止社会工程威胁的关键步骤。	NULL	7.8 	369	30.1%	39.6%	27.6%	1.9%	0.8%
计算机组成原理	唐朔飞	高等教育出版社	2008-1	9787040223903	https://img3.doubanio.com/view/subject/l/public/s4411273.jpg	"《面向21世纪课程教材?普通高等教育""十一五""国家级规划教材:计算机组成原理(第2版)》内容简介：为了紧跟国际上计算机技术的新发展，《面向21世纪课程教材?普通高等教育""十一五""国家级规划教材:计算机组成原理(第2版)》对第1版各章节的内容进行了补充和修改，并增加了例题分析，以加深对各知识点的理解和掌握。《面向21世纪课程教材?普通高等教育""十一五""国家级规划教材:计算机组成原理(第2版)》通过对一台实际计算机的剖析，使读者更深入地理解总线是如何将计算机各大部件互连成整机的。"	NULL	7.4 	448	18.3%	43.3%	29.2%	5.1%	4.0%
深入理解Kafka：核心设计与实践原理	朱忠华	电子工业出版社	2019-1	9787121359026	https://img3.doubanio.com/view/subject/l/public/s29982933.jpg	NULL	目前主要从事消息中间件相关的研发工作，对RabbitMQ、Kafka等有着自己独特的理解。个人博客地址：http://blog.csdn.net/u013256816，笔名：朱小厮，欢迎各位读者留言切磋探讨。	9.5 	32	84.4%	12.5%	3.1%	0.0%	0.0%
Head First HTML与CSS（第2版）	ElisabethRobson	中国电力出版社	2013-9	9787512344778	https://img1.doubanio.com/view/subject/l/public/s28988547.jpg	是不是已经厌倦了那些深奥的HTML书？你可能在抱怨，只有成为专家之后才能读懂那些书。那么，找一本新修订的《Head First HTML与CSS（第2版）》吧，来真正学习HTML。你可能希望学会HTML和CSS来创建你想要的Web页面，从而能与朋友、家人、粉丝和狂热的顾客更有效地交流。你还希望使用最新的HTML5标准，能够保证随时间维护和扩展你的Web页面，使它们在所有浏览器和移动设备中都能正常工作。	Eric Freeman，是一名计算机科学家，热衷于软件架构和媒体。他目前住在圣达菲附近的沙漠中，当他不写书或代码时，他总是花更多时间摆弄他的家庭影院，而不是观看影片。	9.3 	775	67.9%	26.6%	5.0%	0.4%	0.1%
Python源码剖析	陈儒	电子工业出版社	2008-6	9787121068744	https://img3.doubanio.com/view/subject/l/public/s3435132.jpg	NULL	NULL	8.7 	751	48.6%	41.1%	8.9%	0.7%	0.7%
数据库系统实现	加西亚-莫利纳(HectorGarcia-Molina)	机械工业出版社	2010-5	9787111302872	https://img1.doubanio.com/view/subject/l/public/s4375048.jpg	《数据库系统实现(第2版)》是斯坦福大学计算机科学专业数据库系列课程第二门课的教科书。书中对数据库系统实现原理进行了深入阐述，并具体讨论了数据库管理系统的三个主要成分——存储管理器、查询处理器和事务管理器的实现技术。此外，第2版充分反映了数据管理技术的新进展，对内容进行了扩充，除了在第1版中原有的“信息集成”一章（第10章）中加入了新的内容外，还增加了两个全新的章：“数据挖掘”（第11章）和“数据库系统与互联网”（第12章）。	NULL	8.7 	173	54.3%	31.8%	10.4%	2.3%	1.2%
计算机体系结构	[美]JohnL.Hennessy	人民邮电出版社	2012-12	9787115297655	https://img3.doubanio.com/view/subject/l/public/s24869024.jpg	《计算机体系结构:量化研究方法(第5版)》是最权威的计算机体系结构著作，是久负盛名的经典作品。书中系统地介绍了计算机系统的设计基础、指令集系统结构、流水线和指令集并行技术、层次化存储系统与存储设备、互连网络以及多处理器系统等重要内容。在这个最新版中，作者增加了当前炙手可热的云计算和手机客户端技术等相关内容，探讨了在手机、平板电脑、笔记本电脑和其他移动计算设备上云计算的软硬件实现方式。	John L. Hennessy 斯坦福大学校长，IEEE和ACM会士，美国国家工程研究院院士及美国科学艺术研究院院士。Hennessy教授因为在RISC技术方面做出了突出贡献而荣获2001年的Eckert-Mauchly奖章，他也是2001年Seymour Cray计算机工程奖得主，并且和David A.Patterson分享了2000年约翰 · 冯 · 诺依曼奖。	8.9 	108	65.7%	21.3%	6.5%	1.9%	4.6%
推荐系统实践	项亮	人民邮电出版社	2012-6-1	9787115281586	https://img1.doubanio.com/view/subject/l/public/s10213357.jpg	内容简介：	项亮，毕业于中国科学技术大学和中国科学院自动化所，研究方向为机器学习和推荐系统，现任职于北京Hulu软件技术开发有限公司，从事视频推荐的研究和开发。2009年参加Netflix Prize推荐系统比赛获得团体第二名，且于当年发起创建了Resys China推 荐系统社区。	8.1 	1690	30.1%	50.0%	17.3%	2.0%	0.6%
Go程序设计语言(英文版)	艾伦A.A.多诺万(AlanA.A.Donovan)	机械工业出版社	2016-1-1	9787111526285	https://img3.doubanio.com/view/subject/l/public/s29140891.jpg	NULL	NULL	9.4 	81	72.8%	23.5%	2.5%	1.2%	0.0%
算法导论	[美]ThomasH.Cormen	高等教育出版社	2002-5	9787040110500	https://img1.doubanio.com/view/subject/l/public/s1770428.jpg	《算法导论》自第一版出版以来，已经成为世界范围内广泛使用的大学教材和专业人员的标准参考手册。	Thomasd H. Cormen是达特茅斯学院计算机科学系副教授。Charles E.Leiserson是麻省理工学院计算机科学与电气工程系教授。	9.5 	902	77.7%	18.3%	3.5%	0.0%	0.4%
软技能	JohnSonmez	人民邮电出版社	2016-7	9787115429476	https://img9.doubanio.com/view/subject/l/public/s28889106.jpg	这是一本真正从“人”（而非技术也非管理）的角度关注软件开发人员自身发展的书。书中论述的内容既涉及生活习惯，又包括思维方式，凸显技术中“人”的因素，全面讲解软件行业从业人员所需知道的所有“软技能”。本书聚焦于软件开发人员生活的方方面面，从揭秘面试的流程到精耕细作出一份杀手级简历，从创建大受欢迎的博客到打造你，从提高自己工作效率到与如何与“拖延症”做斗争，甚至包括如何投资不动产，如何关注自己的健康。本书共分为职业篇、自我营销篇、学习篇、生产力篇、理财篇、健身篇、精神篇等七篇，概括了软件行业从业人员所需的“软技能”。通过阅读本书，软件工程人员、编程人员和其他技术人员能够积极思考自己的职业生涯，丰富自己的生活，让自己更接近成功。	John Z. Sonmez是“Simple Programmer”网站的创始人，他不辞辛劳地追求着“将复杂问题转化为简单解决方案”的梦想。他为在线培训机构Pluralsight开发了50多门在线课程，涉及iOS、Android、.NET、Java和游戏开发等多个主题。	8.0 	1048	28.4%	48.2%	21.5%	1.5%	0.4%
松本行弘：编程语言的设计与实现	[日]松本行弘	人民邮电出版社	2019-8	9787115516169	https://img3.doubanio.com/view/subject/l/public/s33447692.jpg	本书由Ruby 之父松本行弘在《日经Linux》杂志上的连载整合而成，主要介绍了新语言Streem 的设计与实现过程。作者从设计Streem 这门新语言的动机开始讲起，由浅入深，详细介绍了新语言开发中的各个环节，以及语言设计上的纠结与取舍，其中也不乏对其他编程语言的调查与思考，向读者展示了创建编程语言的乐趣。	作者简介：	NULL	NULL	NULL	NULL	NULL	NULL	NULL
Go语言实战	威廉·肯尼迪(WilliamKennedy)	人民邮电出版社	2017-3-1	9787115445353	https://img3.doubanio.com/view/subject/l/public/s29421285.jpg	Go语言结合了底层系统语言的能力以及现代语言的高级特性，旨在降低构建简单、可靠、高效软件的门槛。本书向读者提供一个专注、全面且符合语言习惯的视角。Go语言实战同时关注语言的规范和实现，涉及的内容包括语法、类型系统、并发、管道、测试，以及其他一些主题。	William Kennedy，是一位熟练的软件开发者，也是博客GoingGo.Net的作者。	7.7 	253	17.8%	57.7%	22.5%	2.0%	0.0%
JavaScript权威指南(第6版)	DavidFlanagan	机械工业出版社	2012-4-1	9787111376613	https://img3.doubanio.com/view/subject/l/public/s9056065.jpg	本书是程序员学习核心JavaScript语言和由Web浏览器定义的JavaScript API的指南和综合参考手册。	David Flanagan是一名程序员，也是一名作家，它的个人网站是http://davidflanagan.com。他在O'Reilly出版的其他畅销书还包括《JavaScript Pocket Reference》、《The Ruby Programming Language》，以及《Java in a Nutshell》。David毕业于麻生理工学院，获得计算机科学与工程学位。他和妻子和孩子一起生活在西雅图和温哥华之间的美国太平洋西北海岸。	8.8 	650	58.3%	29.4%	9.5%	2.2%	0.6%
Spring揭秘	王福强	人民邮电出版社	2009.8	9787115209429	https://img1.doubanio.com/view/subject/l/public/s3949449.jpg	没有教程似的训导，更多的是说故事般的娓娓道来，本书是作者在多年的工作中积累的第一手Spring框架使用经验的总结，深入剖析了Spring框架各个模块的功能、出现的背景、设计理念和设计原理，揭开了Spring框架的神秘面纱，使你“知其然，更知其所以然”。每部分的扩展篇帮助读者活学活用Spring框架的方方面面，同时可以触类旁通，衍生出新的思路和解决方案。	"王福强，资深软件开发专家和系统架构师，原任花旗软件（大连）资深软件工程师，现任阿里巴巴B2B平台技术部架构师。多年来一直专注于Java平台的技术发展，以及一线产品的技术选型和框架设计。拥有多年金融行业软件开发经历，负责过信贷、外汇交易、固定收益等金融系统的分析、设计、开发、维护、集成、扩展和性能调优等，对各种大型金融机构体系的技术架构和实现有丰富经验和独到的见解。作为国内最早使用Spring的开发者之一,他对Spring的使用、设计和实现原理有着非常深入的了解。在本书中，他与读者分享了多年的Spring开发经验和探索企业级解决方案的心得。"	9.1 	281	65.1%	30.6%	4.3%	0.0%	0.0%
黑客达人迷	KevinBeaver	人民邮电出版社	2013-1	9787115293480	https://img3.doubanio.com/view/subject/l/public/s25110923.jpg	《黑客达人迷(第3版)》以别具一格的视角、幽默生动的语言详尽地介绍了道德黑客攻击的全过程，旨在帮助读者在网络安全战争中知己知彼，百战不殆。《黑客达人迷(第3版)》以道德黑客攻击计划为主线，系统讲述了常见黑客攻击方法及防御对策，并辅之以知名信息安全专家的安全测试案例，结构清晰，内容全面，是企业和个人进行计算机系统安全测试与评估的参考指南。	Kevin Beaver 资深信息安全专家，专业讲师，已在信息安全领域工作20 余年，为《财富》1000 强企业、安全产品供应商、独立软件开发商、大学、政府机构、非营	NULL	NULL	NULL	NULL	NULL	NULL	NULL
